,Delta_x,Delta_y,Typ_obj,Date,Year,mjd,radius,theta_x,ratio_x,source,epoch,flux,size,ratio_y,cpa,stokes,observer,method,freq,p,EVPA,label,masyr,dmasyr,meandist,meansize,meanpa,t_o,dt_o,mean_flux,qflux,uflux,use_in_fit,counterjet,residual_rms,num_fitted_epochs,dmeandist,dmeanpa,motionphi,dmotionphi,nonradial,accel_par,daccel_par,accel_perp,daccel_perp,accel_x,daccel_x,masyr_x,dmasyr_x,masyr_y,dmasyr_y,t_o_x,dt_o_x,t_o_y,dt_o_y,radial_masyr,dradial_masyr,t_o_radial,dt_o_radial,dx,dy,begin_date,middle_date,end_date,parallel,perpendicular,accel_y,daccel_y,mu_offset,dmu_offset,masyr_a,dmasyr_a,motionphi_a,dmotionphi_a,masyr_x_a,dmasyr_x_a,masyr_y_a,dmasyr_y_a,dx_a,dy_a,mu_offset_a,dmu_offset_a,dmean_flux,rating,inward,stationary,mindist,maxdist,median_m,median_flux,median_size,median_tb,m,max_m,x_o,y_o,inward_a,nonradial_a,tej_blanked,p_atpeak,m_atpeak,i_atpeak,iflux,p_rmstot,qu_rms,EVPA_atpeak,sigma_EVPA,EVPAcoverage,EVPAnepochs,x_m,dx_m,y_m,dy_m,dmeandist_a,dmeanpa_a,x_m_a,dx_m_a,y_m_a,dy_m_a,accel_flag,accel_mag,daccel_mag,accel_ang,daccel_ang,dr_radial,delta,d_delta,theta_y,d_theta,gamma,d_gamma,tvar,d_tvar,FWHM,d_FWHM,dpa,component_number,maj,min,pos,x,y,redshift,is_core
62,-1.957333921609461e-07,-2.1933934135631716e-07,1.0,2017-06-17,2017.457905544148,57921.0,1.0583100419328735,-138.25500996232722,1.0,0506+056,2017-06-17,0.009362000040709972,0.180519,1.0,0.0,I,MLL,UV,15.4,0.00125843,226.4,,0.015579,0.010498,1.2398,,-143.26,2114.662,2636.0,,-6.09809e-05,0.00125695,1,-1,,15.0,0.032307,1.46,21.33,44.79,N,-0.014869,0.011091,-0.012691,0.011962,-0.01786,0.0066333,0.0056669,0.009439,0.014511,0.010614,2144.842,3668.3,2082.437,3790.5,-0.014563,0.010019,2099.474,23608.0,0.11558,0.13094,2009.0164,2013.7135,2018.4106,N,N,-0.0079478,0.0091481,164.59,44.83,0.016872,0.010507,25.53,37.99,0.0072711,0.0077084,0.015225,0.010771,0.094933,0.13227,168.79,38.02,,-1,N,,1.036,1.47,,,,,0.0810353,,-0.17103,0.46763,N,N,,0.00125419,0.0828836,0.0151319,0.0155294,0.000103916,0.000103,226.6,,,,-0.74309,0.030275,-0.99726,0.033721,0.03089,1.3,-0.65276,0.041497,-0.95706,0.057417,N,0.019548,0.0071606,-113.99,26.27,0.12404,,,,,,,,,,,,3,5.0144166152676917e-08,5.0144166152676917e-08,0.0,-1.957333921609461e-07,-2.1933934135631716e-07,0,False
63,1.3664480036368332e-07,-1.1203195526832133e-06,1.0,2018-04-22,2018.3039014373717,58230.0,4.063039331906112,173.04601125986787,1.0,0506+056,2018-04-22,0.019286999478936195,1.81416,1.0,0.0,I,MLL,UV,15.4,-0.00041,,,0.057692,0.012443,3.7122,1.843163,173.74,2025.36,56.676,0.02169,0.000143454,-0.000183572,1,-1,,24.0,0.057679,0.54,-138.89,12.26,Y,0.0051006,0.0083703,0.0034903,0.008125,-0.0059575,0.005731,-0.037936,0.0088054,-0.043465,0.014717,2027.0,57.169,1931.431,432.68,0.039187,0.014757,1921.408,330.86,0.16935,0.28452,2009.0164,2015.0903,2021.1643,N,N,-0.0016453,0.0098544,47.38,12.27,0.056306,0.01269,-139.82,12.98,-0.036327,0.008711,-0.04302,0.015126,0.16904,0.29103,46.44,12.98,0.008,1,N,,3.206,4.132,,0.0222772,1.86112,7.53,-0.136621,0.120112,0.062206,-4.0826,N,Y,Y,-0.00041,-0.00041,0.00302771,0.00300101,0.000108521,0.000107,,,,,0.4518,0.036519,-3.6362,0.06067,0.059353,0.55,0.5012,0.060512,-3.6226,0.10193,N,0.0061805,0.0077332,-105.44,67.25,0.28355,,,,,,,,,,,2.0574,1,5.039333359491138e-07,5.039333359491138e-07,0.0,1.3664480036368332e-07,-1.1203195526832133e-06,0,False
64,4.548078358368457e-09,-1.330364511886728e-07,1.0,2018-04-22,2018.3039014373717,58230.0,0.4792110134447293,178.04200844629221,1.0,0506+056,2018-04-22,0.15380999445915222,0.27638,1.0,0.0,I,MLL,UV,15.4,0.0194318,210.2,,0.030235,0.0051163,0.50176,0.294696,177.33,2017.157,0.42687,0.12283,0.0095721,0.0169106,1,-1,,16.0,0.01284,0.69,144.02,8.49,Y,-0.0054533,0.0054887,-0.00085491,0.0042897,-0.0024582,0.0029983,0.017763,0.002847,-0.024467,0.0060286,2017.196,0.42731,1998.026,9.4931,0.024643,0.0058816,1998.071,7.3071,0.024064,0.051283,2014.0657,2017.615,2021.1643,N,N,0.0049423,0.0064195,33.31,8.52,0.032341,0.0056837,144.65,8.55,0.018713,0.003111,-0.026377,0.0066224,0.024354,0.052048,32.68,8.58,0.029,1,N,,0.383,0.576,0.0216707,0.135786,0.287545,9.88,0.0428472,0.0426079,-0.00068852,-0.46807,N,Y,Y,0.0205989,0.0428515,0.480705,0.453513,0.000115091,0.000107,210.0,,,,0.0074422,0.0064799,-0.47927,0.013985,0.012956,0.7,0.013134,0.0095421,-0.49071,0.020676,N,0.0055199,0.0084085,-26.44,58.91,0.050357,,,,,,,,,,,2.3482,6,7.677222413349227e-08,7.677222413349227e-08,0.0,4.548078358368457e-09,-1.330364511886728e-07,0,False
65,-3.142641147313441e-10,1.913325142766098e-08,1.0,2018-04-22,2018.3039014373717,58230.0,0.0688889957451665,-0.9409999407536471,1.0,0506+056,2018-04-22,0.6436200141906738,0.095148,1.0,0.0,I,MLL,UV,15.4,0.0352947,212.1,,,,,0.095541,,,,0.37876,0.0153761,0.0317693,1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.242,1,,,,,0.0222936,0.276133,0.0919392,11.34,0.0536344,0.0537596,,,,,,0.0379455,0.0535265,0.708909,0.65806,0.000121942,0.000107,211.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2.6429999522292746e-08,2.6429999522292746e-08,0.0,-3.142641147313441e-10,1.913325142766098e-08,0,True
66,-5.264142899363833e-08,-4.7138928493950516e-07,1.0,2018-04-22,2018.3039014373717,58230.0,1.7075501617549693,-173.62801216075144,1.0,0506+056,2018-04-22,0.0682229995727539,1.07565,1.0,0.0,I,MLL,UV,15.4,0.00188316,207.5,,0.041661,0.015187,1.7942,1.008097,-169.75,2009.004,1201.4,0.04815,0.00108201,0.00154128,1,-1,,17.0,0.019409,0.83,-96.57,18.13,N,0.024879,0.022073,0.01327,0.019333,-0.026388,0.021982,-0.041387,0.015048,-0.004766,0.010923,2011.205,1205.1,1648.479,15424.0,0.01247,0.012672,1874.742,70602.0,0.10882,0.079081,2015.6789,2018.4216,2021.1643,N,N,0.009938,0.016568,73.18,18.14,0.040471,0.014628,-97.44,18.7,-0.040131,0.014586,-0.0052391,0.011026,0.10721,0.080816,72.31,18.71,0.014,1,N,,1.716,1.884,0.0332438,0.0420222,0.965192,8.38,0.0688493,0.0689868,0.091088,-1.7182,N,N,Y,0.00193188,0.0715175,0.0270127,0.0273519,0.000108545,0.000107,207.3,,,,-0.29868,0.027224,-1.7631,0.019827,0.019637,0.82,-0.25492,0.044986,-1.7796,0.033899,N,0.028197,0.022285,-69.36,47.9,0.092274,,,,,,,,,,,3.2716,5,2.9879166163482296e-07,2.9879166163482296e-07,0.0,-5.264142899363833e-08,-4.7138928493950516e-07,0,False
67,-2.299528318872035e-07,-2.2218701190013235e-07,1.0,2018-04-22,2018.3039014373717,58230.0,1.15112989537441,-134.0160014217451,1.0,0506+056,2018-04-22,0.013391000218689442,0.230844,1.0,0.0,I,MLL,UV,15.4,0.00133172,242.1,,0.015579,0.010498,1.2398,,-143.26,2114.662,2636.0,,-0.000746772,0.00110264,1,-1,,15.0,0.032307,1.46,21.33,44.79,N,-0.014869,0.011091,-0.012691,0.011962,-0.01786,0.0066333,0.0056669,0.009439,0.014511,0.010614,2144.842,3668.3,2082.437,3790.5,-0.014563,0.010019,2099.474,23608.0,0.11558,0.13094,2009.0164,2013.7135,2018.4106,N,N,-0.0079478,0.0091481,164.59,44.83,0.016872,0.010507,25.53,37.99,0.0072711,0.0077084,0.015225,0.010771,0.094933,0.13227,168.79,38.02,,-1,N,,1.036,1.47,,,,,0.0851216,,-0.17103,0.46763,N,N,,0.00136274,0.0859894,0.0158478,0.0156449,0.000108529,0.000107,244.8,,,,-0.74309,0.030275,-0.99726,0.033721,0.03089,1.3,-0.65276,0.041497,-0.95706,0.057417,N,0.019548,0.0071606,-113.99,26.27,0.12404,,,,,,,,,,,,3,6.412333419802962e-08,6.412333419802962e-08,0.0,-2.299528318872035e-07,-2.2218701190013235e-07,0,False
68,2.2950790423692524e-07,-1.0702858617150923e-06,1.0,2018-05-31,2018.4106776180697,58269.0,3.94062009364922,167.89700611151815,1.0,0506+056,2018-05-31,0.029153000563383102,2.78662,1.0,0.0,I,MLL,UV,15.4,-0.00071,,,0.057692,0.012443,3.7122,1.843163,173.74,2025.36,56.676,0.02169,5.31698e-05,-0.000132774,1,-1,,24.0,0.057679,0.54,-138.89,12.26,Y,0.0051006,0.0083703,0.0034903,0.008125,-0.0059575,0.005731,-0.037936,0.0088054,-0.043465,0.014717,2027.0,57.169,1931.431,432.68,0.039187,0.014757,1921.408,330.86,0.16935,0.28452,2009.0164,2015.0903,2021.1643,N,N,-0.0016453,0.0098544,47.38,12.27,0.056306,0.01269,-139.82,12.98,-0.036327,0.008711,-0.04302,0.015126,0.16904,0.29103,46.44,12.98,0.008,1,N,,3.206,4.132,,0.0222772,1.86112,7.53,-0.461557,0.120112,0.062206,-4.0826,N,Y,Y,-0.00071,-0.00071,0.00148858,0.00153827,0.000169908,0.0001685,,,,,0.4518,0.036519,-3.6362,0.06067,0.059353,0.55,0.5012,0.060512,-3.6226,0.10193,N,0.0061805,0.0077332,-105.44,67.25,0.28355,,,,,,,,,,,2.1743,1,7.740611067674763e-07,7.740611067674763e-07,0.0,2.2950790423692524e-07,-1.0702858617150923e-06,0,False
69,2.756908479284448e-09,-1.4463483921645093e-07,1.0,2018-05-31,2018.4106776180697,58269.0,0.5207800023844346,178.90800795260643,1.0,0506+056,2018-05-31,0.1357859969139099,0.269286,1.0,0.0,I,MLL,UV,15.4,0.0165434,207.3,,0.030235,0.0051163,0.50176,0.294696,177.33,2017.157,0.42687,0.12283,0.0095998,0.0134732,1,-1,,16.0,0.01284,0.69,144.02,8.49,Y,-0.0054533,0.0054887,-0.00085491,0.0042897,-0.0024582,0.0029983,0.017763,0.002847,-0.024467,0.0060286,2017.196,0.42731,1998.026,9.4931,0.024643,0.0058816,1998.071,7.3071,0.024064,0.051283,2014.0657,2017.615,2021.1643,N,N,0.0049423,0.0064195,33.31,8.52,0.032341,0.0056837,144.65,8.55,0.018713,0.003111,-0.026377,0.0066224,0.024354,0.052048,32.68,8.58,0.029,1,N,,0.383,0.576,0.0216707,0.135786,0.287545,9.88,0.0329755,0.0426079,-0.00068852,-0.46807,N,Y,Y,0.0175891,0.0330816,0.531689,0.501686,0.000175972,0.0001685,207.1,,,,0.0074422,0.0064799,-0.47927,0.013985,0.012956,0.7,0.013134,0.0095421,-0.49071,0.020676,N,0.0055199,0.0084085,-26.44,58.91,0.050357,,,,,,,,,,,2.2158,6,7.480166885898143e-08,7.480166885898143e-08,0.0,2.756908479284448e-09,-1.4463483921645093e-07,0,False
70,-1.5469209246887772e-11,1.5281379717180243e-08,1.0,2018-05-31,2018.4106776180697,58269.0,0.05501299516866709,-0.05800000496732859,1.0,0506+056,2018-05-31,0.7458639740943909,0.0998944,1.0,0.0,I,MLL,UV,15.4,0.0251282,211.1,,,,,0.095541,,,,0.37876,0.0117485,0.0222125,1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.242,1,,,,,0.0222936,0.276133,0.0919392,11.34,0.0342164,0.0537596,,,,,,0.0270168,0.0341431,0.791283,0.734389,0.000182656,0.0001685,211.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2.774833340879468e-08,2.774833340879468e-08,0.0,-1.5469209246887772e-11,1.5281379717180243e-08,0,True
71,-4.345951865047937e-08,-4.647753257813747e-07,1.0,2018-05-31,2018.4106776180697,58269.0,1.6804899995197906,-174.65800467138382,1.0,0506+056,2018-05-31,0.0711430013179779,1.16432,1.0,0.0,I,MLL,UV,15.4,0.00116106,218.6,,0.041661,0.015187,1.7942,1.008097,-169.75,2009.004,1201.4,0.04815,0.000256705,0.00113232,1,-1,,17.0,0.019409,0.83,-96.57,18.13,N,0.024879,0.022073,0.01327,0.019333,-0.026388,0.021982,-0.041387,0.015048,-0.004766,0.010923,2011.205,1205.1,1648.479,15424.0,0.01247,0.012672,1874.742,70602.0,0.10882,0.079081,2015.6789,2018.4216,2021.1643,N,N,0.009938,0.016568,73.18,18.14,0.040471,0.014628,-97.44,18.7,-0.040131,0.014586,-0.0052391,0.011026,0.10721,0.080816,72.31,18.71,0.014,1,N,,1.716,1.884,0.0332438,0.0420222,0.965192,8.38,0.0417633,0.0689868,0.091088,-1.7182,N,N,Y,0.0011682,0.0426216,0.0274087,0.0278009,0.000169927,0.0001685,218.6,,,,-0.29868,0.027224,-1.7631,0.019827,0.019637,0.82,-0.25492,0.044986,-1.7796,0.033899,N,0.028197,0.022285,-69.36,47.9,0.092274,,,,,,,,,,,3.3548,5,3.234221992443054e-07,3.234221992443054e-07,0.0,-4.345951865047937e-08,-4.647753257813747e-07,0,False
72,-2.129221599034281e-07,-2.7418121817390784e-07,1.0,2018-05-31,2018.4106776180697,58269.0,1.2497299620483646,-142.16799575381836,1.0,0506+056,2018-05-31,0.010951999574899673,0.0631507,1.0,0.0,I,MLL,UV,15.4,0.00115928,242.3,,0.015579,0.010498,1.2398,,-143.26,2114.662,2636.0,,-0.000659196,0.000953617,1,-1,,15.0,0.032307,1.46,21.33,44.79,N,-0.014869,0.011091,-0.012691,0.011962,-0.01786,0.0066333,0.0056669,0.009439,0.014511,0.010614,2144.842,3668.3,2082.437,3790.5,-0.014563,0.010019,2099.474,23608.0,0.11558,0.13094,2009.0164,2013.7135,2018.4106,N,N,-0.0079478,0.0091481,164.59,44.83,0.016872,0.010507,25.53,37.99,0.0072711,0.0077084,0.015225,0.010771,0.094933,0.13227,168.79,38.02,,-1,N,,1.036,1.47,,,,,0.0791735,,-0.17103,0.46763,N,N,,0.00119324,0.0807404,0.0147787,0.0146422,0.000169913,0.0001685,243.9,,,,-0.74309,0.030275,-0.99726,0.033721,0.03089,1.3,-0.65276,0.041497,-0.95706,0.057417,N,0.019548,0.0071606,-113.99,26.27,0.12404,,,,,,,,,,,,3,1.754194478564841e-08,1.754194478564841e-08,0.0,-2.129221599034281e-07,-2.7418121817390784e-07,0,False
73,1.1834580959657615e-07,-8.674363698446541e-07,1.0,2018-12-16,2018.955509924709,58468.0,3.151699947562155,172.23100603223233,1.0,0506+056,2018-12-16,0.042628999799489975,3.61628,1.0,0.0,I,MLL,UV,15.4,-0.00088,,,0.057692,0.012443,3.7122,1.843163,173.74,2025.36,56.676,0.02169,1.83595e-05,1.10953e-05,1,-1,,24.0,0.057679,0.54,-138.89,12.26,Y,0.0051006,0.0083703,0.0034903,0.008125,-0.0059575,0.005731,-0.037936,0.0088054,-0.043465,0.014717,2027.0,57.169,1931.431,432.68,0.039187,0.014757,1921.408,330.86,0.16935,0.28452,2009.0164,2015.0903,2021.1643,N,N,-0.0016453,0.0098544,47.38,12.27,0.056306,0.01269,-139.82,12.98,-0.036327,0.008711,-0.04302,0.015126,0.16904,0.29103,46.44,12.98,0.008,1,N,,3.206,4.132,,0.0222772,1.86112,7.53,-0.24983,0.120112,0.062206,-4.0826,N,Y,Y,-0.00088,-0.00088,0.00360163,0.00352239,0.000160424,0.000159,,,,,0.4518,0.036519,-3.6362,0.06067,0.059353,0.55,0.5012,0.060512,-3.6226,0.10193,N,0.0061805,0.0077332,-105.44,67.25,0.28355,,,,,,,,,,,2.6233,1,1.0045222325061332e-06,1.0045222325061332e-06,0.0,1.1834580959657615e-07,-8.674363698446541e-07,0,False
74,6.682685516068432e-09,-1.4449332752519695e-07,1.0,2018-12-16,2018.955509924709,58468.0,0.52073200459136,177.35200901908613,1.0,0506+056,2018-12-16,0.14237600564956665,0.308526,1.0,0.0,I,MLL,UV,15.4,0.010995,188.1,,0.030235,0.0051163,0.50176,0.294696,177.33,2017.157,0.42687,0.12283,0.0105559,0.00307629,1,-1,,16.0,0.01284,0.69,144.02,8.49,Y,-0.0054533,0.0054887,-0.00085491,0.0042897,-0.0024582,0.0029983,0.017763,0.002847,-0.024467,0.0060286,2017.196,0.42731,1998.026,9.4931,0.024643,0.0058816,1998.071,7.3071,0.024064,0.051283,2014.0657,2017.615,2021.1643,N,N,0.0049423,0.0064195,33.31,8.52,0.032341,0.0056837,144.65,8.55,0.018713,0.003111,-0.026377,0.0066224,0.024354,0.052048,32.68,8.58,0.029,1,N,,0.383,0.576,0.0216707,0.135786,0.287545,9.88,0.0210495,0.0426079,-0.00068852,-0.46807,N,Y,Y,0.0116466,0.0210567,0.553105,0.522338,0.000166387,0.000159,187.7,,,,0.0074422,0.0064799,-0.47927,0.013985,0.012956,0.7,0.013134,0.0095421,-0.49071,0.020676,N,0.0055199,0.0084085,-26.44,58.91,0.050357,,,,,,,,,,,2.2337,6,8.570166443178096e-08,8.570166443178096e-08,0.0,6.682685516068432e-09,-1.4449332752519695e-07,0,False
75,-3.198320219777173e-10,1.5205246839400388e-08,1.0,2018-12-16,2018.955509924709,58468.0,0.05475099669086524,-1.2050000458799686,1.0,0506+056,2018-12-16,0.7886589765548706,0.115405,1.0,0.0,I,MLL,UV,15.4,0.0170086,192.6,,,,,0.095541,,,,0.37876,0.0153914,0.00723866,1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.242,1,,,,,0.0222936,0.276133,0.0919392,11.34,0.0220482,0.0537596,,,,,,0.0184007,0.0221355,0.831274,0.771428,0.000173166,0.000159,192.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3.2056945542535686e-08,3.2056945542535686e-08,0.0,-3.198320219777173e-10,1.5205246839400388e-08,0,True
76,-4.3124330773025576e-08,-4.768065764437779e-07,1.0,2018-12-16,2018.955509924709,58468.0,1.7235099887760332,-174.8319971377514,1.0,0506+056,2018-12-16,0.060189999639987946,1.01081,1.0,0.0,I,MLL,UV,15.4,0.00118707,222.0,,0.041661,0.015187,1.7942,1.008097,-169.75,2009.004,1201.4,0.04815,0.000124994,0.00118047,1,-1,,17.0,0.019409,0.83,-96.57,18.13,N,0.024879,0.022073,0.01327,0.019333,-0.026388,0.021982,-0.041387,0.015048,-0.004766,0.010923,2011.205,1205.1,1648.479,15424.0,0.01247,0.012672,1874.742,70602.0,0.10882,0.079081,2015.6789,2018.4216,2021.1643,N,N,0.009938,0.016568,73.18,18.14,0.040471,0.014628,-97.44,18.7,-0.040131,0.014586,-0.0052391,0.011026,0.10721,0.080816,72.31,18.71,0.014,1,N,,1.716,1.884,0.0332438,0.0420222,0.965192,8.38,0.0451656,0.0689868,0.091088,-1.7182,N,N,Y,0.00119406,0.0459572,0.0259821,0.0262826,0.000160439,0.000159,222.4,,,,-0.29868,0.027224,-1.7631,0.019827,0.019637,0.82,-0.25492,0.044986,-1.7796,0.033899,N,0.028197,0.022285,-69.36,47.9,0.092274,,,,,,,,,,,3.267,5,2.8078056857339107e-07,2.8078056857339107e-07,0.0,-4.3124330773025576e-08,-4.768065764437779e-07,0,False
77,5.96172853306598e-08,-9.50501600982534e-07,1.0,2019-08-04,2019.5879534565365,58699.0,3.4285299158356524,176.41100019858675,1.0,0506+056,2019-08-04,0.012734999880194664,0.163507,1.0,0.0,I,MLL,UV,15.4,-0.00057,,,0.057692,0.012443,3.7122,1.843163,173.74,2025.36,56.676,0.02169,0.000205665,0.00016302,1,-1,,24.0,0.057679,0.54,-138.89,12.26,Y,0.0051006,0.0083703,0.0034903,0.008125,-0.0059575,0.005731,-0.037936,0.0088054,-0.043465,0.014717,2027.0,57.169,1931.431,432.68,0.039187,0.014757,1921.408,330.86,0.16935,0.28452,2009.0164,2015.0903,2021.1643,N,N,-0.0016453,0.0098544,47.38,12.27,0.056306,0.01269,-139.82,12.98,-0.036327,0.008711,-0.04302,0.015126,0.16904,0.29103,46.44,12.98,0.008,1,N,,3.206,4.132,,0.0222772,1.86112,7.53,-0.0755538,0.120112,0.062206,-4.0826,N,Y,Y,-0.00057,-0.00057,0.00779473,0.00754429,0.000149505,0.000144,,,,,0.4518,0.036519,-3.6362,0.06067,0.059353,0.55,0.5012,0.060512,-3.6226,0.10193,N,0.0061805,0.0077332,-105.44,67.25,0.28355,,,,,,,,,,,2.4061,1,4.541860931794872e-08,4.541860931794872e-08,0.0,5.96172853306598e-08,-9.50501600982534e-07,0,False
78,3.906863099700786e-08,-3.8137909541546833e-07,1.0,2019-08-04,2019.5879534565365,58699.0,1.3801499141864266,174.1509997744806,1.0,0506+056,2019-08-04,0.06202699989080429,0.637275,1.0,0.0,I,MLL,UV,15.4,0.000580483,158.7,,0.2948,0.15773,1.6036,,171.26,2018.449,76.568,,0.000427857,-0.000392299,1,-1,,9.0,0.071617,2.49,147.98,34.8,N,,,,,,,0.15629,0.15361,-0.24996,0.15783,2018.826,79.77,2014.045,272.97,0.27254,0.14935,2014.456,490.26,0.20867,0.21645,2019.5885,2020.3764,2021.1643,,,,,23.27,34.9,,,,,,,,,,,,,,-1,N,,,,,,,,0.00597741,,-0.058793,-1.101,,,,0.000629073,0.00641203,0.0981083,0.0971128,0.000149728,0.000144,159.5,,,,0.24237,0.069472,-1.5827,0.071693,,,,,,,,,,,,0.2053,,,,,,,,,,,,8,1.7702083709991712e-07,1.7702083709991712e-07,0.0,3.906863099700786e-08,-3.8137909541546833e-07,0,False
79,2.6565056820970767e-09,1.2366216495252047e-08,0.0,2019-08-04,2019.5879534565365,58699.0,0.045533999535403144,12.124000329541184,0.0,0506+056,2019-08-04,1.0269900560379028,0.0,1.0,0.0,I,MLL,UV,15.4,0.00787012,116.6,,,,,0.095541,,,,0.37876,-0.00472167,-0.0062964,1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.242,1,,,,,0.0222936,0.276133,0.0919392,11.34,0.00532295,0.0537596,,,,,,0.00832743,0.00525241,1.58545,1.47853,0.000194848,0.000144,116.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,2.6565056820970767e-09,1.2366216495252047e-08,0,True
80,-5.61604585058717e-09,-4.935260378147177e-08,1.0,2019-08-04,2019.5879534565365,58699.0,0.17881600695756694,-173.50799176726497,1.0,0506+056,2019-08-04,0.6462609767913818,0.204924,1.0,0.0,I,MLL,UV,15.4,0.00767923,118.8,,0.088591,0.028921,0.24514,,-151.62,2019.053,2.8369,,-0.00410491,-0.00649001,1,-1,,8.0,0.012298,3.2,-102.37,17.8,N,,,,,,,-0.086536,0.029002,-0.018971,0.024172,2019.053,2.8369,2009.032,418550.0,0.047019,0.018818,2015.065,250.08,0.039718,0.032799,2019.5885,2020.3764,2021.1643,,,,,49.25,18.12,,,,,,,,,,,,,,1,N,,,,,,,,0.0054314,,3.9863e-11,-0.19013,,,,0.00812284,0.00533562,1.52238,1.41386,0.000191389,0.000144,118.8,,,,-0.11449,0.014292,-0.21523,0.011638,,,,,,,,,,,,0.02561,,,,,,,,,,,,11,5.6923333602298953e-08,5.6923333602298953e-08,0.0,-5.61604585058717e-09,-4.935260378147177e-08,0,False
81,-1.267565608031873e-07,-4.946878675582411e-07,0.0,2019-08-04,2019.5879534565365,58699.0,1.8384101076003139,-165.62800442441542,0.0,0506+056,2019-08-04,0.0312579981982708,0.0,1.0,0.0,I,MLL,UV,15.4,-0.00057,,,0.041661,0.015187,1.7942,1.008097,-169.75,2009.004,1201.4,0.04815,4.3076e-05,0.000517974,1,-1,,17.0,0.019409,0.83,-96.57,18.13,N,0.024879,0.022073,0.01327,0.019333,-0.026388,0.021982,-0.041387,0.015048,-0.004766,0.010923,2011.205,1205.1,1648.479,15424.0,0.01247,0.012672,1874.742,70602.0,0.10882,0.079081,2015.6789,2018.4216,2021.1643,N,N,0.009938,0.016568,73.18,18.14,0.040471,0.014628,-97.44,18.7,-0.040131,0.014586,-0.0052391,0.011026,0.10721,0.080816,72.31,18.71,0.014,1,N,,1.716,1.884,0.0332438,0.0420222,0.965192,8.38,-0.018678,0.0689868,0.091088,-1.7182,N,N,Y,-0.00057,-0.00057,0.0319153,0.0305172,0.000149525,0.000144,,,,,-0.29868,0.027224,-1.7631,0.019827,0.019637,0.82,-0.25492,0.044986,-1.7796,0.033899,N,0.028197,0.022285,-69.36,47.9,0.092274,,,,,,,,,,,3.0208,5,0.0,0.0,0.0,-1.267565608031873e-07,-4.946878675582411e-07,0,False
82,6.42345980850223e-08,-3.140396245271404e-07,1.0,2019-12-17,2019.9575633127995,58834.0,1.1539500521951633,168.44000574035576,1.0,0506+056,2019-12-17,0.0880270004272461,0.636458,1.0,0.0,I,MLL,UV,15.4,0.00142707,212.4,,0.2948,0.15773,1.6036,,171.26,2018.449,76.568,,0.000605801,0.0012921,1,-1,,9.0,0.071617,2.49,147.98,34.8,N,,,,,,,0.15629,0.15361,-0.24996,0.15783,2018.826,79.77,2014.045,272.97,0.27254,0.14935,2014.456,490.26,0.20867,0.21645,2019.5885,2020.3764,2021.1643,,,,,23.27,34.9,,,,,,,,,,,,,,-1,N,,,,,,,,0.00548044,,-0.058793,-1.101,,,,0.00144798,0.00545424,0.265477,0.260393,0.000192533,0.0001775,210.2,,,,0.24237,0.069472,-1.5827,0.071693,,,,,,,,,,,,0.2053,,,,,,,,,,,,8,1.7679387553926063e-07,1.7679387553926063e-07,0.0,6.42345980850223e-08,-3.140396245271404e-07,0,False
83,5.335531483297018e-08,-9.445692512599635e-07,0.0,2019-12-17,2019.9575633127995,58834.0,3.4058699132828996,176.76700338535454,0.0,0506+056,2019-12-17,0.012430000118911266,0.0,1.0,0.0,I,MLL,UV,15.4,-0.00109,,,0.057692,0.012443,3.7122,1.843163,173.74,2025.36,56.676,0.02169,4.40046e-05,-9.21875e-05,1,-1,,24.0,0.057679,0.54,-138.89,12.26,Y,0.0051006,0.0083703,0.0034903,0.008125,-0.0059575,0.005731,-0.037936,0.0088054,-0.043465,0.014717,2027.0,57.169,1931.431,432.68,0.039187,0.014757,1921.408,330.86,0.16935,0.28452,2009.0164,2015.0903,2021.1643,N,N,-0.0016453,0.0098544,47.38,12.27,0.056306,0.01269,-139.82,12.98,-0.036327,0.008711,-0.04302,0.015126,0.16904,0.29103,46.44,12.98,0.008,1,N,,3.206,4.132,,0.0222772,1.86112,7.53,-0.159368,0.120112,0.062206,-4.0826,N,Y,Y,-0.00109,-0.00109,0.00722623,0.00683953,0.000190003,0.0001775,,,,,0.4518,0.036519,-3.6362,0.06067,0.059353,0.55,0.5012,0.060512,-3.6226,0.10193,N,0.0061805,0.0077332,-105.44,67.25,0.28355,,,,,,,,,,,,1,0.0,0.0,0.0,5.335531483297018e-08,-9.445692512599635e-07,0,False
